logFC	logCPM	PValue	FDR	CF_1	CF_2	CF_3	NB_1	NB_2	NB_3	CF_1	CF_2	CF_3	NB_1	NB_2	NB_3	DE	Regulation
Eco2863	2.84289056621434	12.2163000820232	3.00405074758012e-13	9.69589977490046e-12	2740	803	1175	28218	18043	10739	1721.38717831327	733.265791755146	1033.75023448986	10879.7869262528	9437.66059990711	4721.60681291768	100	DOWN_CF_UP_NB
Eco1558	-2.94736244769276	6.82727468313951	3.6727435233108e-13	1.17400045145135e-11	247	261	249	49	30	101	155.176143446488	238.334211267862	219.06707096849	18.8925352394353	15.6919480129254	44.4065823730967	100	UP_CF_DOWN_NB
Eco2604	2.89295002616183	7.93933836835089	3.78660799533651e-13	1.19996301645319e-11	145	32	57	1240	719	966	91.0953068815418	29.2210527224965	50.1478837156783	478.096810140813	376.083687376446	424.720381905064	100	DOWN_CF_UP_NB
Eco0036	3.07953539430145	6.2561630847068	4.3185483220943e-13	1.35683620786484e-11	30	14	16	471	273	153	18.8473048720431	12.7842105660922	14.0765989377343	181.599675464776	142.796726917621	67.2693772582555	100	DOWN_CF_UP_NB
Eco1213	-2.82541320412666	9.41342427431849	5.33836666653947e-13	1.66303693781348e-11	1311	1547	1546	372	236	546	823.627222908285	1412.65526755319	1360.15137235857	143.429043042244	123.443324368347	240.059346294167	100	UP_CF_DOWN_NB
Eco0609	2.8877460636258	7.67734535995013	5.59033911299231e-13	1.72689803187897e-11	110	32	50	1064	669	689	69.1067845308248	29.2210527224965	43.9893716804196	410.23790805631	349.930440688237	302.932032228353	100	DOWN_CF_UP_NB
Eco1610	-2.80611430690242	10.1525437540942	6.0376113115634e-13	1.84952159844225e-11	2222	2661	2455	713	482	747	1395.95704752266	2429.9131654551	2159.8781495086	274.905665830967	252.117298074335	328.432841907953	100	UP_CF_DOWN_NB
Eco2193	-2.80803173377922	9.6448441909846	6.14774989200025e-13	1.86769657875974e-11	1409	1876	1837	398	267	701	885.195085490293	1713.08421585636	1616.16951553862	153.453653577454	139.658337315036	308.208061817236	100	UP_CF_DOWN_NB
Eco1303	-2.87334567191908	7.12404230704569	8.44037788175076e-13	2.54318271256687e-11	205	388	301	72	53	105	128.789916625628	354.30526426027	264.816017516126	27.7604599436601	27.7224414895016	46.1652589027243	100	UP_CF_DOWN_NB
Eco2690	-2.96340934985085	6.15741403894094	8.53378663080077e-13	2.55042273616452e-11	88	196	178	44	21	49	55.2854276246599	178.978947925291	156.602163182294	16.9647255211256	10.9843636090478	21.543787487938	100	UP_CF_DOWN_NB
Eco2502	-2.90542179782198	6.65721481708409	9.13893003459942e-13	2.70925054896673e-11	167	294	195	29	27	107	104.916663787707	268.468421887936	171.558549553636	11.1812963661964	14.1227532116329	47.0445971675381	100	UP_CF_DOWN_NB
Eco1738	2.8251844172096	7.69728898398834	1.21407070914755e-12	3.5703391414611e-11	153	29	30	892	632	907	96.12125484742	26.4815790297624	26.3936230082517	343.921253746456	330.577038138962	398.779903093057	100	DOWN_CF_UP_NB
Eco2605	2.96394229602384	6.39441506902425	1.36075163914349e-12	3.96993890912023e-11	43	14	16	391	253	333	27.0144703165952	12.7842105660922	14.0765989377343	150.754719971821	132.335428242338	146.409821091497	100	DOWN_CF_UP_NB
Eco3478	-2.81304950745684	7.70295688375931	1.38111520167346e-12	3.99762163885956e-11	378	476	492	123	66	170	237.476041387743	434.663159247135	432.855417335329	47.4241190704193	34.5222856284359	74.7437525091727	100	UP_CF_DOWN_NB
Eco0172	-2.81807116417819	7.45482297926676	1.52224675268239e-12	4.37170239285974e-11	299	463	366	79	79	137	187.844805224697	422.792106578621	322.002200700671	30.4593935492937	41.3221297673703	60.2346711397451	100	UP_CF_DOWN_NB
Eco0763	2.84113626089112	7.54221929000929	1.70987048425364e-12	4.8724681396251e-11	53	62	51	767	597	806	33.2969052739429	56.6157896498369	44.869159114028	295.726010788712	312.269765457216	354.37332071996	100	DOWN_CF_UP_NB
Eco3401	2.7426776487705	9.51399000230227	1.85265873038697e-12	5.23874884069424e-11	586	91	129	3405	2715	2424	368.150688500576	83.0973686795993	113.492578935483	1312.83841816893	1420.12129516975	1065.75797695432	100	DOWN_CF_UP_NB
Eco0539	-2.76213298251783	8.53126989066024	1.99839323512304e-12	5.60770498649792e-11	917	684	844	81	72	494	576.099285588785	624.600001943362	742.540593965482	31.2305174366176	37.660675231021	217.196551409008	100	UP_CF_DOWN_NB
Eco2042	-2.77694160647176	7.93477309713539	2.0336109811197e-12	5.66329845954244e-11	441	589	542	151	96	181	277.055381619034	537.85000167345	476.844789015748	58.2198534929538	50.2142336413613	79.5801129656486	100	UP_CF_DOWN_NB
Eco0713	-2.78272695409621	7.79863363856092	2.06065943396291e-12	5.69547675131402e-11	380	488	560	169	116	102	238.732528379213	445.621054018071	492.680962820699	65.1599684788688	60.6755323166449	44.8462515055036	100	UP_CF_DOWN_NB
Eco0670	2.86083650955239	6.92045378655713	2.26593198420527e-12	6.21609401040191e-11	59	26	27	621	406	384	37.0663662483515	23.7421053370284	23.7542607074266	239.433967014068	212.364363108257	168.832946844249	100	DOWN_CF_UP_NB
Eco0798	3.12541960710176	5.69964934582504	2.29016385108221e-12	6.23603134561348e-11	10	15	12	267	222	99	6.28243495734771	13.6973684636702	10.5574492033007	102.94503895774	116.120415295648	43.527244108283	100	DOWN_CF_UP_NB
Eco2041	-2.7397610599392	9.08033920507667	2.42016858064725e-12	6.54157331063184e-11	977	1253	1225	317	236	406	613.793895332871	1144.18684566525	1077.73960617028	122.223136140837	123.443324368347	178.505667757201	100	UP_CF_DOWN_NB
Eco3291	2.76078455088473	8.46075949542027	2.59417240358654e-12	6.96071369020738e-11	142	81	120	1601	1082	1455	89.2105763943375	73.9657897038192	105.574492033007	617.284671802775	565.956258332843	639.718587652037	100	DOWN_CF_UP_NB
Eco0915	-2.71234631435714	9.93249532219065	2.90614803198973e-12	7.74130446782191e-11	1521	2612	1998	522	512	702	955.558357012587	2385.16842847377	1757.81529234957	201.263334591536	267.80924608726	308.647730949643	100	UP_CF_DOWN_NB
Eco0743	3.14488386032339	5.40384502757921	2.94826433120459e-12	7.79699257662452e-11	17	9	5	129	158	182	10.6801394274911	8.21842107820213	4.39893716804196	49.737490732391	82.6442595347405	80.0197820980555	100	DOWN_CF_UP_NB
Eco0610	2.74456211014244	8.26596716468759	3.48720747564901e-12	9.15641048606127e-11	188	66	65	1643	986	999	118.109777198137	60.268421240149	57.1861831845454	633.478273436577	515.742024691482	439.229463274492	100	DOWN_CF_UP_NB
Eco1256	3.32413807021387	4.92717969131995	4.25706916565118e-12	1.10985718105913e-10	9	6	4	120	109	107	5.65419146161294	5.47894738546809	3.51914973443357	46.2674332394335	57.0140777802957	47.0445971675381	100	DOWN_CF_UP_NB
Eco2527	-2.67268286820534	10.1673662361253	5.37935866895605e-12	1.39257200472412e-10	2845	2495	2168	482	279	1375	1787.35274536542	2278.32895445715	1907.37915606299	185.840856845058	145.935116520206	604.545057059485	100	UP_CF_DOWN_NB
Eco0950	3.02420505000007	5.47484887174713	5.80933394676698e-12	1.49336444673534e-10	23	3	10	233	159	110	14.4496004018997	2.73947369273404	8.79787433608392	89.8359328732334	83.1673244685047	48.3636045647588	100	DOWN_CF_UP_NB
Eco1735	2.66901727564528	9.98997628280785	5.86639847152835e-12	1.49756116537071e-10	808	135	219	5536	3238	3243	507.620744553695	123.276316173032	192.673447960238	2134.47092011253	1693.68425552842	1425.84699639557	100	DOWN_CF_UP_NB
Eco2147	-2.6668024798601	9.93123724116673	6.02420562061832e-12	1.52723999044089e-10	1901	1912	2422	1019	519	304	1194.2908853918	1745.95790016916	2130.84516419952	392.887620591523	271.47070062361	133.659416251697	100	UP_CF_DOWN_NB
Eco2075	2.78097151381275	7.02215303303252	6.1123788147941e-12	1.53897976186186e-10	68	24	35	797	454	268	42.7205577099644	21.9157895418723	30.7925601762937	307.292869098571	237.471479928938	117.831327485049	100	DOWN_CF_UP_NB
Eco1636	2.69743685727494	8.5160063828184	6.17598840718158e-12	1.54441723706119e-10	229	51	112	2276	1249	804	143.867760523263	46.5710527764787	98.5361925641399	877.538983774589	653.308102271461	353.493982455146	100	DOWN_CF_UP_NB
Eco1255	3.34065574340941	4.90047470131245	7.18889745580021e-12	1.78556669240011e-10	6	8	4	141	90	103	3.76946097440863	7.30526318062412	3.51914973443357	54.3642340563344	47.0758440387762	45.2859206379105	100	DOWN_CF_UP_NB
Eco2538	2.82347150928339	6.54731445480254	7.26761085240968e-12	1.79300251633946e-10	43	18	26	178	221	660	27.0144703165952	16.4368421564043	22.8744732738182	68.6300259718263	115.597350361884	290.181627388553	100	DOWN_CF_UP_NB
Eco2608	2.76070809210418	7.29493741319803	7.43034552700906e-12	1.81839926096997e-10	64	44	43	726	495	600	40.2075837270254	40.1789474934326	37.8308596451608	279.917971098573	258.917142213269	263.801479444139	100	DOWN_CF_UP_NB
Eco2882	-2.7401727961695	7.04801964680305	7.46948553880484e-12	1.81839926096997e-10	329	292	256	74	48	115	206.69211009674	266.64210609278	225.225583003748	28.531583830984	25.1071168206807	50.5619502267933	100	UP_CF_DOWN_NB
Eco3495	-2.65085898026523	9.37087756826126	8.32696915753037e-12	2.01381175151853e-10	1109	1569	1487	751	423	82	696.722036769861	1432.7447412999	1308.24391377568	289.557019690121	221.256466982248	36.0528688573657	100	UP_CF_DOWN_NB
Eco0709	-2.76961710575666	6.65137531102326	8.58181383706509e-12	2.06187893235629e-10	165	273	208	65	66	43	103.660176796237	249.292106038798	182.995786190545	25.0615263380265	34.5222856284359	18.9057726934966	100	UP_CF_DOWN_NB
Eco1734	2.63349885435254	9.57670093418351	1.09097660719973e-11	2.60417532991313e-10	608	119	159	3988	2371	2615	381.972045406741	108.665789811784	139.886201943734	1537.62103132384	1240.18695795487	1149.73478124404	100	DOWN_CF_UP_NB
Eco3214	-3.22871951241344	4.36267976927809	1.11718931163214e-11	2.64954058681273e-10	25	65	50	11	7	10	15.7060873933693	59.3552633425709	43.9893716804196	4.2411813802814	3.66145453634926	4.39669132406898	100	UP_CF_DOWN_NB
Eco2410	-2.70940164224208	7.00550216118357	1.17175603482402e-11	2.76113793846994e-10	208	259	354	88	57	90	130.674647112832	236.507895472706	311.444751497371	33.9294510422512	29.8147012245583	39.5702219166209	100	UP_CF_DOWN_NB
Eco1736	2.64855542339314	8.65216585653106	1.21549975916313e-11	2.84597268451189e-10	317	53	90	2067	1181	1476	199.153188147922	48.3973685716348	79.1808690247552	796.956537549242	617.739686775497	648.951639432582	100	DOWN_CF_UP_NB
Eco2481	-2.64804119257711	8.3664476397238	1.29313106835087e-11	3.00857582737835e-10	634	807	662	246	139	241	398.306376295845	736.918423345458	582.419281048755	94.8482381408387	72.7060257932211	105.960260910063	100	UP_CF_DOWN_NB
Eco2791	-2.66915360440224	7.45946871902047	1.46130234301633e-11	3.37845749240757e-10	349	440	342	75	58	194	219.256980011435	401.789474934326	300.88730229407	28.9171457746459	30.3377661583225	85.2958116869383	100	UP_CF_DOWN_NB
Eco3125	-2.82048722106617	5.79599472252368	1.52246659586297e-11	3.48013477128588e-10	207	81	104	39	39	15	130.046403617098	73.9657897038192	91.4978930952727	15.0369158028159	20.399532416803	6.59503698610348	100	UP_CF_DOWN_NB
Eco3564	-2.90951525059836	5.2945759817189	1.5242157186535e-11	3.48013477128588e-10	139	55	84	13	13	37	87.3258459071332	50.2236843667908	73.9021444231049	5.01230526760529	6.79984413893435	16.2677578990552	100	UP_CF_DOWN_NB
Eco1624	-2.7969722218416	5.8701312288038	1.55875349471363e-11	3.53702336207859e-10	109	144	131	43	30	29	68.4785410350901	131.494737251234	115.252153802699	16.5791635774637	15.6919480129254	12.7504048398001	100	UP_CF_DOWN_NB
Eco0208	2.64465206406459	8.21232457242388	1.77765871549419e-11	4.00900210929856e-10	145	92	76	632	756	1995	91.0953068815418	84.0105265771773	66.8638449542378	243.67514839435	395.43708992572	877.139919151762	100	DOWN_CF_UP_NB
Eco2657	-2.62453191620582	8.44985078297188	1.82376156037717e-11	4.08789481460151e-10	800	696	768	140	113	411	502.594796587817	635.557896714298	675.676749011245	53.9786721126724	59.1063375153524	180.704013419235	100	UP_CF_DOWN_NB
Eco0785	2.62397952740684	8.72861934562451	1.87315285750441e-11	4.17315751768862e-10	233	84	146	1728	2047	992	146.380734506202	76.7052633965532	128.448965306825	666.251038647842	1070.71391941528	436.151779347643	100	DOWN_CF_UP_NB
Eco2303	-2.58368599226592	11.3219193916971	2.12069335627526e-11	4.69618601064328e-10	5419	5686	5202	2564	1745	673	3404.45150338672	5192.21580562859	4576.65422963085	988.580823549229	912.748309418495	295.897326109843	100	UP_CF_DOWN_NB
Eco1949	-2.60619924137612	8.18242399278757	2.64070994402758e-11	5.81272440373974e-10	679	669	532	138	120	298	426.57733360391	610.902633479692	468.046914679664	53.2075482253485	62.7677920517017	131.021401457256	100	UP_CF_DOWN_NB
Eco2944	2.84447508036068	5.78214669118839	2.77766459777745e-11	6.07779467942257e-10	29	13	8	317	229	72	18.2190613763084	11.8710526685142	7.03829946886713	122.223136140837	119.781869831997	31.6561775332967	100	DOWN_CF_UP_NB
Eco1345	-2.65348961107962	7.05836987843174	2.87146873786437e-11	6.24586927833693e-10	316	337	218	19	26	204	198.524944652188	307.734211483791	191.793660526629	7.32567692957697	13.5996882778687	89.6925030110073	100	UP_CF_DOWN_NB
Eco1663	-2.66018994729025	6.74791082715953	3.17648000198837e-11	6.8686708748878e-10	235	245	220	52	42	107	147.637221497671	223.723684906614	193.553235393846	20.0492210704212	21.9687272180956	47.0445971675381	100	UP_CF_DOWN_NB
Eco2092	3.03447766588355	5.18941135767595	3.5642695645832e-11	7.66213737977066e-10	14	8	6	136	95	175	8.7954089402868	7.30526318062412	5.27872460165035	52.4364243380246	49.6911687075971	76.9420981712072	100	DOWN_CF_UP_NB
Eco1342	-2.79265616312505	5.55515556489209	3.6457007607591e-11	7.79162557938979e-10	102	121	90	10	9	63	64.0808365649467	110.49210560694	79.1808690247552	3.85561943661946	4.70758440387762	27.6991553416346	100	UP_CF_DOWN_NB
Eco1739	2.56987664478597	8.97157021705632	3.8513884357571e-11	8.18364386696132e-10	346	110	127	1986	1294	2541	217.372249524231	100.447368733582	111.733004068266	765.726020112624	676.84602429085	1117.19926544593	100	DOWN_CF_UP_NB
Eco1379	2.5695773462582	9.08823196420523	3.98498714478383e-11	8.37075013955734e-10	244	142	210	2511	2957	599	153.291412959284	129.668421456078	184.755361057762	968.146040535146	1546.70300914068	263.361810311732	100	DOWN_CF_UP_NB
Eco2498	-2.60595183183263	7.54623634875428	3.97141850825687e-11	8.37075013955734e-10	297	485	391	155	116	89	186.588318233227	442.881580325337	343.996886540881	59.7621012676016	60.6755323166449	39.130552784214	100	UP_CF_DOWN_NB
Eco1732	2.6359176016009	7.03976196365679	4.40833238238802e-11	9.20740331685135e-10	94	30	21	636	405	468	59.0548885990685	27.3947369273404	18.4755361057762	245.217396168998	211.841298174493	205.765153966428	100	DOWN_CF_UP_NB
Eco0679	-2.65631532215041	6.368342038388	5.27252088387281e-11	1.095016201645e-09	184	169	188	48	39	68	115.596803215198	154.323684690684	165.400037518378	18.5069732957734	20.399532416803	29.8975010036691	100	UP_CF_DOWN_NB
Eco1212	-2.52451530431287	9.8634038392928	5.84966021142935e-11	1.208053423439e-09	1563	2097	2131	677	456	749	981.944583833447	1914.8921112211	1874.82702101948	261.025435859137	238.517609796466	329.312180172767	100	UP_CF_DOWN_NB
Eco2146	-2.54383203193355	8.53009887741078	5.9890806729035e-11	1.22993634377616e-09	768	648	941	406	187	162	482.491004724304	591.726317630553	827.879975025496	156.53814912675	97.8131426139017	71.2263994499176	100	UP_CF_DOWN_NB
Eco0446	2.84759182010311	5.57991753719503	6.3326358388001e-11	1.29326496352384e-09	20	13	9	209	166	156	12.5648699146954	11.8710526685142	7.91808690247552	80.5824462253467	86.828779004854	68.5883846554762	100	DOWN_CF_UP_NB
Eco2862	2.51202075519735	12.4677700933445	6.4392573122601e-11	1.30777402651205e-09	3857	1342	1610	33065	19619	13395	2423.13516304901	1225.4578985497	1416.45776810951	12748.6056671822	10262.0109355195	5889.36802859041	100	DOWN_CF_UP_NB
Eco3404	2.56529727614407	7.95866021549974	6.49394144299926e-11	1.30981309340936e-09	163	50	72	1189	815	852	102.403689804768	45.6578948789007	63.3446952198042	458.433151014054	426.297921017807	374.598100810678	100	DOWN_CF_UP_NB
Eco3541	-2.53391590533465	8.87884337332875	6.52056028547095e-11	1.30981309340936e-09	984	1144	858	108	99	736	618.191599803015	1044.65263482925	754.857618036	41.6406899154901	51.7834284426539	323.596481451477	100	UP_CF_DOWN_NB
Eco0200	-2.53437721879597	8.16688524032071	8.01633136210212e-11	1.60152359168953e-09	365	751	644	183	121	276	229.308875943191	685.781581081089	566.583107243804	70.5578356901361	63.2908569854658	121.348680544304	100	UP_CF_DOWN_NB
Eco2185	-2.56786771900609	7.20081593169349	8.0986221988556e-11	1.60921811908071e-09	295	304	342	119	72	102	185.331831241757	277.600000863716	300.88730229407	45.8818712957715	37.660675231021	44.8462515055036	100	UP_CF_DOWN_NB
Eco0075	-2.52254926783545	8.31107388133059	9.20171019915534e-11	1.81857455333844e-09	568	827	592	190	130	324	356.84230557735	755.181581297018	520.834160696168	73.2567692957697	67.9984413893435	142.452798899835	100	UP_CF_DOWN_NB
Eco0580	2.49352371895976	10.4400913269427	9.34225440710174e-11	1.83647739040139e-09	950	348	384	6320	4996	4574	596.831320948033	317.778948357149	337.838374505622	2436.7514839435	2613.23240908585	2011.04661162915	100	DOWN_CF_UP_NB
Eco2867	2.48973591977602	9.57061545795743	1.08496665201699e-10	2.121456070646e-09	513	165	241	4064	2392	2358	322.288913311938	150.671053100372	212.028771499622	1566.92373904215	1251.17132156392	1036.73981421547	100	DOWN_CF_UP_NB
Eco0716	-2.50042975472263	8.57542792220649	1.17236255545105e-10	2.28021415546987e-09	535	975	829	262	208	308	336.110270218103	890.328950138564	729.343782461357	101.01722923943	108.79750622295	135.418092781325	100	UP_CF_DOWN_NB
Eco0265	-2.6180604076696	6.22001172100947	1.23868507738201e-10	2.39652965497699e-09	137	173	169	56	60	25	86.0693589156636	157.976316280997	148.684076279818	21.591468845069	31.3838960258508	10.9917283101725	100	UP_CF_DOWN_NB
Eco3601	-2.52226819789208	7.68726791460825	1.25220090919277e-10	2.40999504826839e-09	373	485	438	96	71	251	234.33482390907	442.881580325337	385.346895920476	37.0139465915468	37.1376102972568	110.356952234132	100	UP_CF_DOWN_NB
Eco2484	-2.57196347998428	6.65799710915799	1.28550921928798e-10	2.4612145260951e-09	167	284	186	55	53	90	104.916663787707	259.336842912156	163.640462651161	21.205906901407	27.7224414895016	39.5702219166209	100	UP_CF_DOWN_NB
Eco3403	2.47392028237314	9.58865968818108	1.37168186093551e-10	2.61259197968857e-09	553	152	243	3863	2706	2258	347.418653141328	138.800000431858	213.788346366839	1489.4257883661	1415.41371076587	992.772900974777	100	DOWN_CF_UP_NB
Eco0444	2.86547072790546	5.19182642626821	1.40424612937185e-10	2.64718398542098e-09	20	6	6	156	111	135	12.5648699146954	5.47894738546809	5.27872460165035	60.1476632112635	58.060207647824	59.3553328749313	100	DOWN_CF_UP_NB
Eco2539	2.63860784900009	6.36249062999503	1.39994070163819e-10	2.64718398542098e-09	46	21	19	180	180	558	28.8992008037995	19.1763158491383	16.7159612385594	69.4011498591502	94.1516880775525	245.335375883049	100	DOWN_CF_UP_NB
Eco0548	-2.49600333843219	8.21489108298287	1.42934060057688e-10	2.68074288149012e-09	291	836	659	198	217	183	182.818857258818	763.40000237522	579.77991874793	76.3412648450653	113.505090626827	80.4594512304624	100	UP_CF_DOWN_NB
Eco1171	-2.55311688708823	6.89652251335065	1.44419870647268e-10	2.69486012436223e-09	194	356	197	58	63	114	121.879238172546	325.084211537773	173.318124420853	22.3625927323929	32.9530908271434	50.1222810943864	100	UP_CF_DOWN_NB
Eco2038	-2.46439131175618	9.82836278840335	1.49933562099972e-10	2.78361502161362e-09	1438	2077	2078	637	538	708	903.414146866601	1896.62895326954	1828.19828703824	245.602958112659	281.408934365129	311.285745744084	100	UP_CF_DOWN_NB
Eco1431	-2.52238882340563	7.33079120500189	1.52968759649043e-10	2.825694273718e-09	356	338	339	94	72	160	223.654684481579	308.647369381369	298.247939993245	36.2428227042229	37.660675231021	70.3470611851038	100	UP_CF_DOWN_NB
Eco0804	-2.49746353691728	7.99155693182238	1.54169746919212e-10	2.83363994837511e-09	352	748	459	174	133	215	221.141710498639	683.042107388355	403.822432026252	67.0877781971786	69.567636190636	94.5288634674832	100	UP_CF_DOWN_NB
